# file...... output/inv_270_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 931
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.18844-0.000914916626j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:01 PDT,-5130.18811589+0.000012544691j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:02 PDT,-5130.18810024-0.000000359577j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:03 PDT,-5130.18810001+0.000000002198j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000031j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000004j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881-0.000000000000j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:08 PDT,-5130.18808391-3061.252890229077j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:09 PDT,-5130.18810339-3061.252725681381j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:10 PDT,-5130.1880142-3061.252919153396j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:11 PDT,-5130.18810328-3061.252726170067j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:12 PDT,-5130.18809999-3061.252725978145j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:13 PDT,-5130.1881-3061.252725938391j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:14 PDT,-5130.1881-3061.252725938427j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:15 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:16 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:17 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:18 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:19 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:20 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:21 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:22 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:23 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:24 PDT,-5130.1881-3061.252725938441j,+0+0.000000000000j,+0+0.000000000000j
