# file...... output/inv_329_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1049
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.18824757-0.000500290269j,-5362.68589708-0.000728229776j,-5216.022429-0.000533038170j
2001-08-01 12:00:01 PDT,-5130.18810912+0.000005920331j,-5362.68586082+0.000014462370j,-5216.02236023+0.000008040572j
2001-08-01 12:00:02 PDT,-5130.18810011-0.000000194175j,-5362.68585001-0.000000496913j,-5216.02235002-0.000000265451j
2001-08-01 12:00:03 PDT,-5130.1881+0.000000000633j,-5362.68585001+0.000000011005j,-5216.02235001+0.000000004012j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000013j,-5362.68585-0.000000000380j,-5216.02235-0.000000000136j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000003j,-5362.68585+0.000000000008j,-5216.02235+0.000000000003j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,-5362.68585-0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881-0.000000000000j,-5362.68585-0.000000000000j,-5216.02235+0.000000000000j
2001-08-01 12:00:08 PDT,-5130.18808492-3061.253875566837j,-5362.68583343-3178.227299085433j,-5216.02233628-3103.776649581942j
2001-08-01 12:00:09 PDT,-5130.18810178-3061.253789122994j,-5362.68585291-3178.227184328607j,-5216.02235104-3103.776589740054j
2001-08-01 12:00:10 PDT,-5130.18804608-3061.253887973598j,-5362.68575209-3178.227368852167j,-5216.02227328-3103.776709501712j
2001-08-01 12:00:11 PDT,-5130.1881017-3061.253789421526j,-5362.6858546-3178.227184377231j,-5216.02235265-3103.776590187676j
2001-08-01 12:00:12 PDT,-5130.18809999-3061.253789154503j,-5362.68584995-3178.227183959248j,-5216.02234997-3103.776589378348j
2001-08-01 12:00:13 PDT,-5130.1881-3061.253789135778j,-5362.68585-3178.227183865212j,-5216.02235-3103.776589335993j
2001-08-01 12:00:14 PDT,-5130.1881-3061.253789135758j,-5362.68585-3178.227183865110j,-5216.02235-3103.776589335541j
2001-08-01 12:00:15 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865059j,-5216.02235-3103.776589335524j
2001-08-01 12:00:16 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:17 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:18 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:19 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:20 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:21 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:22 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:23 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:24 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:25 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:26 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:27 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:28 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:29 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:30 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:31 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:32 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:33 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:34 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:35 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:36 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:37 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:38 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:39 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:40 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:41 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:42 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:43 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:44 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:45 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:46 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:47 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:48 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:49 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:50 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:51 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:52 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:53 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:54 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:55 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:56 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:57 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:58 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:00:59 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:00 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:01 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:02 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:03 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:04 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:05 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:06 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:07 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:08 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:09 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:10 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:11 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:12 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:13 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:14 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:15 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:16 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:17 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:18 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:19 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:20 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:21 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:22 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:23 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:24 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:25 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:26 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:27 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:28 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:29 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:30 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:31 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:32 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:33 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:34 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:35 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:36 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:37 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:38 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:39 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:40 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:41 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:42 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:43 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:44 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:45 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:46 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:47 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:48 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:49 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:50 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:51 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:52 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:53 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:54 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:55 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:56 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:57 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
2001-08-01 12:01:58 PDT,-5130.1881-3061.253789135769j,-5362.68585-3178.227183865058j,-5216.02235-3103.776589335524j
