# file...... output/inv_286_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 963
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-10260.3768609-0.002470357744j,-10725.3718839-0.003547860557j,-10432.0450814-0.002564291229j
2001-08-01 12:00:01 PDT,-10260.3761931+0.000029441870j,-10725.3718055+0.000070401928j,-10432.0447499+0.000036726546j
2001-08-01 12:00:02 PDT,-10260.3761506-0.000001001702j,-10725.37175-0.000002431164j,-10432.0447001-0.000001228504j
2001-08-01 12:00:03 PDT,-10260.37615+0.000000004437j,-10725.37175+0.000000053844j,-10432.0447+0.000000016986j
2001-08-01 12:00:04 PDT,-10260.37615-0.000000000132j,-10725.37175-0.000000001877j,-10432.0447-0.000000000570j
2001-08-01 12:00:05 PDT,-10260.37615-0.000000000011j,-10725.37175+0.000000000045j,-10432.0447+0.000000000007j
2001-08-01 12:00:06 PDT,-10260.37615+0.000000000001j,-10725.37175-0.000000000001j,-10432.0447+0.000000000000j
2001-08-01 12:00:07 PDT,-10260.37615-0.000000000000j,-10725.37175-0.000000000001j,-10432.0447+0.000000000000j
2001-08-01 12:00:08 PDT,-10260.3760786-6122.438871942334j,-10725.3716597-6356.402874542418j,-10432.0446399-6207.502753795557j
2001-08-01 12:00:09 PDT,-10260.3761591-6122.438439134205j,-10725.3717642-6356.402314064426j,-10432.0447048-6207.502464526111j
2001-08-01 12:00:10 PDT,-10260.3758949-6122.438927376481j,-10725.3712431-6356.403200053386j,-10432.04433-6207.503022642059j
2001-08-01 12:00:11 PDT,-10260.3761585-6122.438440268310j,-10725.3717725-6356.402314769644j,-10432.0447121-6207.502467098891j
2001-08-01 12:00:12 PDT,-10260.37615-6122.438439413539j,-10725.3717497-6356.402311806934j,-10432.0446998-6207.502463061678j
2001-08-01 12:00:13 PDT,-10260.37615-6122.438439308889j,-10725.37175-6356.402311354895j,-10432.0447-6207.502462874887j
2001-08-01 12:00:14 PDT,-10260.37615-6122.438439309267j,-10725.37175-6356.402311353728j,-10432.0447-6207.502462872651j
2001-08-01 12:00:15 PDT,-10260.37615-6122.438439309294j,-10725.37175-6356.402311353469j,-10432.0447-6207.502462872587j
2001-08-01 12:00:16 PDT,-10260.37615-6122.438439309298j,-10725.37175-6356.402311353469j,-10432.0447-6207.502462872585j
2001-08-01 12:00:17 PDT,-10260.37615-6122.438439309298j,-10725.37175-6356.402311353469j,-10432.0447-6207.502462872585j
