# file...... output/inv_276_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 943
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.18845099-0.001065604504j,-5362.68598123-0.001542794254j,-5216.0225652-0.001117881962j
2001-08-01 12:00:01 PDT,-5130.1881186+0.000013633827j,-5362.6858727+0.000031571111j,-5216.02237099+0.000017232505j
2001-08-01 12:00:02 PDT,-5130.18810026-0.000000424519j,-5362.68585004-0.000001055646j,-5216.02235007-0.000000543950j
2001-08-01 12:00:03 PDT,-5130.18810001+0.000000002200j,-5362.68585001+0.000000023934j,-5216.02235001+0.000000008238j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000045j,-5362.68585-0.000000000811j,-5216.02235-0.000000000262j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000005j,-5362.68585+0.000000000020j,-5216.02235+0.000000000004j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,-5362.68585-0.000000000001j,-5216.02235+0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881-0.000000000000j,-5362.68585+0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:08 PDT,-5130.18807506-3061.360732139613j,-5362.68582164-3178.379441834850j,-5216.02232842-3103.777877774770j
2001-08-01 12:00:09 PDT,-5130.18810393-3061.360543177832j,-5362.6858562-3178.379196403748j,-5216.02235219-3103.777749594246j
2001-08-01 12:00:10 PDT,-5130.18799465-3061.360760935041j,-5362.6856475-3178.379592118532j,-5216.0221991-3103.778003303788j
2001-08-01 12:00:11 PDT,-5130.18810374-3061.360543714647j,-5362.68585983-3178.379196542372j,-5216.02235546-3103.777750518412j
2001-08-01 12:00:12 PDT,-5130.18809998-3061.360543405563j,-5362.6858499-3178.379195728951j,-5216.02234994-3103.777749027505j
2001-08-01 12:00:13 PDT,-5130.1881-3061.360543360160j,-5362.68585001-3178.379195527708j,-5216.02235-3103.777748940405j
2001-08-01 12:00:14 PDT,-5130.1881-3061.360543360253j,-5362.68585-3178.379195527469j,-5216.02235-3103.777748939548j
2001-08-01 12:00:15 PDT,-5130.1881-3061.360543360267j,-5362.68585-3178.379195527357j,-5216.02235-3103.777748939517j
2001-08-01 12:00:16 PDT,-5130.1881-3061.360543360268j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:17 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:18 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:19 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:20 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:21 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:22 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:23 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:24 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:25 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:26 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:27 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:28 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:29 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:30 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:31 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:32 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:33 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:34 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:35 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:36 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:37 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:38 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:39 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:40 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:41 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:42 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:43 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:44 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:45 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:46 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:47 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:48 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:49 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:50 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:51 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:52 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:53 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:54 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:55 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:56 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:57 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:58 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:00:59 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:00 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:01 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:02 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:03 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:04 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:05 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:06 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:07 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:08 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:09 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:10 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:11 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:12 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:13 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:14 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:15 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:16 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:17 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:18 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:19 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:20 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:21 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:22 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:23 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:24 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:25 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:26 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:27 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:28 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:29 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:30 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:31 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:32 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:33 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:34 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:35 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:36 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
2001-08-01 12:01:37 PDT,-5130.1881-3061.360543360269j,-5362.68585-3178.379195527356j,-5216.02235-3103.777748939516j
