# file...... output/inv_328_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1047
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-34201.2562846-0.008740865550j,-35751.2394848-0.012529011166j,-34773.4836109-0.009050080587j
2001-08-01 12:00:01 PDT,-34201.2540024+0.000102532624j,-35751.2393486+0.000246921376j,-34773.4825275+0.000127289441j
2001-08-01 12:00:02 PDT,-34201.253852-0.000003561515j,-35751.2391498-0.000008589206j,-34773.4823503-0.000004316444j
2001-08-01 12:00:03 PDT,-34201.2538501+0.000000015306j,-35751.2391501+0.000000189255j,-34773.4823501+0.000000058275j
2001-08-01 12:00:04 PDT,-34201.25385-0.000000000494j,-35751.23915-0.000000006636j,-34773.48235-0.000000001972j
2001-08-01 12:00:05 PDT,-34201.25385-0.000000000039j,-35751.23915+0.000000000151j,-34773.48235+0.000000000022j
2001-08-01 12:00:06 PDT,-34201.25385+0.000000000002j,-35751.23915+0.000000000000j,-34773.48235-0.000000000004j
2001-08-01 12:00:07 PDT,-34201.25385+0.000000000000j,-35751.23915+0.000000000002j,-34773.48235-0.000000000002j
2001-08-01 12:00:08 PDT,-34201.254335-0.001242787520j,-35751.2397783-0.001620184790j,-34773.4826413-0.000852968849j
2001-08-01 12:00:09 PDT,-34201.2538736+0.000014693461j,-35751.2391915+0.000014603746j,-34773.4823651+0.000003100176j
2001-08-01 12:00:10 PDT,-34201.25294-20408.360479184459j,-35751.2373257-21188.184077492777j,-34773.4810261-20691.845723527356j
2001-08-01 12:00:11 PDT,-34201.25388-20408.358768586055j,-35751.2392294-21188.180971748574j,-34773.4823924-20691.843783497447j
2001-08-01 12:00:12 PDT,-34201.2538499-20408.358765492409j,-35751.2391491-21188.180960363206j,-34773.4823495-20691.843768769842j
2001-08-01 12:00:13 PDT,-34201.25385-20408.358765121637j,-35751.23915-21188.180958775971j,-34773.48235-20691.843768122206j
2001-08-01 12:00:14 PDT,-34201.25385-20408.358765123121j,-35751.23915-21188.180958771343j,-34773.48235-20691.843768114115j
2001-08-01 12:00:15 PDT,-34201.25385-20408.358765123223j,-35751.23915-21188.180958770427j,-34773.48235-20691.843768113889j
2001-08-01 12:00:16 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:17 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:18 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:19 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:20 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:21 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:22 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:23 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:24 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:25 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:26 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:27 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:28 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:29 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:30 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:31 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:32 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:33 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:34 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:35 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:36 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:37 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:38 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:39 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:40 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:41 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:42 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:43 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:44 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:45 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:46 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:47 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:48 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:49 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:50 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:51 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:52 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:53 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:54 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:55 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:56 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:57 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:58 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:00:59 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:00 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:01 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:02 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:03 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:04 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:05 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:06 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:07 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:08 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:09 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:10 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:11 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:12 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:13 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:14 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:15 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:16 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:17 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:18 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:19 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:20 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:21 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:22 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:23 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:24 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:25 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:26 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:27 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:28 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:29 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:30 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:31 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:32 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:33 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:34 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:35 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:36 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:37 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:38 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
2001-08-01 12:01:39 PDT,-34201.25385-20408.358765123234j,-35751.23915-21188.180958770412j,-34773.48235-20691.843768113889j
