# file...... output/inv_310_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1011
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-3078.11296091-0.000325947744j,-3217.61155188-0.000477130709j,-3129.61346856-0.000349048221j
2001-08-01 12:00:01 PDT,-3078.11285585+0.000004194047j,-3217.61150673+0.000009808404j,-3129.61340647+0.000005590880j
2001-08-01 12:00:02 PDT,-3078.11285008-0.000000125841j,-3217.61150002-0.000000325482j,-3129.61340002-0.000000174434j
2001-08-01 12:00:03 PDT,-3078.11285+0.000000000573j,-3217.6115+0.000000007403j,-3129.6134+0.000000002804j
2001-08-01 12:00:04 PDT,-3078.11285-0.000000000008j,-3217.6115-0.000000000249j,-3129.6134-0.000000000089j
2001-08-01 12:00:05 PDT,-3078.11285-0.000000000002j,-3217.6115+0.000000000006j,-3129.6134+0.000000000002j
2001-08-01 12:00:06 PDT,-3078.11285+0.000000000000j,-3217.6115+0.000000000000j,-3129.6134-0.000000000000j
2001-08-01 12:00:07 PDT,-3078.11285-0.000000000000j,-3217.6115+0.000000000000j,-3129.6134+0.000000000000j
2001-08-01 12:00:08 PDT,-3078.1128424-1836.752361394214j,-3217.61149247-1906.936331956022j,-3129.61339287-1862.266035283013j
2001-08-01 12:00:09 PDT,-3078.11285117-1836.752303925849j,-3217.61150192-1906.936256021844j,-3129.6134007-1862.265995314926j
2001-08-01 12:00:10 PDT,-3078.11281708-1836.752370877331j,-3217.61144075-1906.936380013362j,-3129.61335333-1862.266076493198j
2001-08-01 12:00:11 PDT,-3078.11285114-1836.752304121485j,-3217.61150303-1906.936256015277j,-3129.61340177-1862.265995558349j
2001-08-01 12:00:12 PDT,-3078.11284999-1836.752303990988j,-3217.61149997-1906.936255864643j,-3129.61339998-1862.265995115313j
2001-08-01 12:00:13 PDT,-3078.11285-1836.752303978126j,-3217.6115-1906.936255801673j,-3129.6134-1862.265995086411j
2001-08-01 12:00:14 PDT,-3078.11285-1836.752303978111j,-3217.6115-1906.936255801668j,-3129.6134-1862.265995086152j
2001-08-01 12:00:15 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:16 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:17 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:18 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:19 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:20 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:21 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:22 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:23 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:24 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:25 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:26 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:27 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:28 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:29 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:30 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:31 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:32 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:33 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:34 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:35 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:36 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:37 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:38 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:39 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:40 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:41 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:42 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:43 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:44 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:45 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:46 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:47 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:48 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:49 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:50 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:51 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:52 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:53 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:54 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:55 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:56 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:57 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:58 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:00:59 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:00 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:01 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:02 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:03 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:04 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:05 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:06 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:07 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:08 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:09 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
2001-08-01 12:01:10 PDT,-3078.11285-1836.752303978117j,-3217.6115-1906.936255801632j,-3129.6134-1862.265995086141j
