# file...... output/inv_297_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 985
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.18842671-0.000706198982j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:01 PDT,-5130.18811215+0.000011058723j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:02 PDT,-5130.1881002-0.000000268724j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:03 PDT,-5130.18810001+0.000000002183j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000010j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000003j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881-0.000000000000j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:08 PDT,-5130.18809679-3061.254068017242j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:09 PDT,-5130.18810264-3061.253936696466j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:10 PDT,-5130.18804148-3061.254096576281j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:11 PDT,-5130.18810265-3061.253937134389j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:12 PDT,-5130.18809999-3061.253937103991j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:13 PDT,-5130.1881-3061.253937072272j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:14 PDT,-5130.1881-3061.253937072226j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:15 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:16 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:17 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:18 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:19 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:20 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:21 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:22 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:23 PDT,-5130.1881-3061.253937072239j,+0+0.000000000000j,+0+0.000000000000j
