# file...... output/inv_285_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 961
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.1884573-0.001289930769j,-5362.68589606-0.001849993419j,-5216.02253261-0.001335132807j
2001-08-01 12:00:01 PDT,-5130.1881225+0.000015077983j,-5362.68587939+0.000036397521j,-5216.02237624+0.000018722137j
2001-08-01 12:00:02 PDT,-5130.1881003-0.000000525474j,-5362.68584996-0.000001268156j,-5216.02235004-0.000000636869j
2001-08-01 12:00:03 PDT,-5130.18810001+0.000000002227j,-5362.68585002+0.000000027904j,-5216.02235001+0.000000008571j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000073j,-5362.68585-0.000000000980j,-5216.02235-0.000000000291j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000006j,-5362.68585+0.000000000022j,-5216.02235+0.000000000004j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,-5362.68585+0.000000000000j,-5216.02235+0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881-0.000000000000j,-5362.68585+0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:08 PDT,-5130.18817078-0.000183437141j,-5362.6859418-0.000239432231j,-5216.02239232-0.000125936466j
2001-08-01 12:00:09 PDT,-5130.18810349+0.000002152500j,-5362.68585613+0.000002132982j,-5216.02235223+0.000000444090j
2001-08-01 12:00:10 PDT,-5130.18796538-3061.246976107914j,-5362.68557986-3178.213872768220j,-5216.02215395-3103.770283608847j
2001-08-01 12:00:11 PDT,-5130.18810442-3061.246724006278j,-5362.68586172-3178.213414660178j,-5216.02235625-3103.769997841913j
2001-08-01 12:00:12 PDT,-5130.18809998-3061.246723543003j,-5362.68584987-3178.213412960595j,-5216.02234992-3103.769995651920j
2001-08-01 12:00:13 PDT,-5130.1881-3061.246723488428j,-5362.68585001-3178.213412726445j,-5216.02235-3103.769995556529j
