# file...... output/inv_299_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 989
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.18810022-0.000005712742j,-5362.68584798-0.000007469273j,-5216.02234937-0.000005228600j
2001-08-01 12:00:01 PDT,-5130.1881001+0.000000038694j,-5362.68585016+0.000000118136j,-5216.02235012+0.000000039149j
2001-08-01 12:00:02 PDT,-5130.1881-0.000000002572j,-5362.68585-0.000000005178j,-5216.02235-0.000000002229j
2001-08-01 12:00:03 PDT,-5130.1881+0.000000000002j,-5362.68585+0.000000000096j,-5216.02235+0.000000000011j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000001j,-5362.68585-0.000000000005j,-5216.02235-0.000000000001j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000000j,-5362.68585+0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,-5362.68585+0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881+0.000000000000j,-5362.68585+0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:08 PDT,-5130.1881001-0.000000821659j,-5362.68585006-0.000001050911j,-5216.02235003-0.000000500230j
2001-08-01 12:00:09 PDT,-5130.18810002+0.000000006018j,-5362.68585003+0.000000000152j,-5216.02235001-0.000000000811j
2001-08-01 12:00:10 PDT,-5130.18809925-3061.253800793074j,-5362.68584835-3178.227201663618j,-5216.02234892-3103.776600415059j
2001-08-01 12:00:11 PDT,-5130.18810002-3061.253799865774j,-5362.68585005-3178.227200086467j,-5216.02235002-3103.776599569671j
2001-08-01 12:00:12 PDT,-5130.1881-3061.253799861934j,-5362.68585-3178.227200065279j,-5216.02235-3103.776599553158j
2001-08-01 12:00:13 PDT,-5130.1881-3061.253799861691j,-5362.68585-3178.227200064448j,-5216.02235-3103.776599552946j
2001-08-01 12:00:14 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:15 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:16 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:17 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:18 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:19 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:20 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:21 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:22 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:23 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:24 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:25 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:26 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:27 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:28 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:29 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:30 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:31 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:32 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:33 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:34 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:35 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:36 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:37 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:38 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:39 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:40 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:41 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:42 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:43 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:44 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:45 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:46 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:47 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:48 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:49 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:50 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:51 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:52 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:53 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:54 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:55 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:56 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:57 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:58 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:00:59 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:00 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:01 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:02 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:03 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:04 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:05 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:06 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:07 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:08 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:09 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:10 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:11 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:12 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:13 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:14 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:15 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:16 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:17 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:18 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:19 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:20 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:21 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:22 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:23 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:24 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:25 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:26 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
2001-08-01 12:01:27 PDT,-5130.1881-3061.253799861694j,-5362.68585-3178.227200064435j,-5216.02235-3103.776599552935j
