# file...... output/inv_301_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 993
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-10260.3761505-0.000011426409j,-10725.371746-0.000014940240j,-10432.0446988-0.000010458337j
2001-08-01 12:00:01 PDT,-10260.3761502+0.000000077422j,-10725.3717503+0.000000236331j,-10432.0447002+0.000000078338j
2001-08-01 12:00:02 PDT,-10260.37615-0.000000005145j,-10725.37175-0.000000010356j,-10432.0447-0.000000004461j
2001-08-01 12:00:03 PDT,-10260.37615+0.000000000004j,-10725.37175+0.000000000193j,-10432.0447+0.000000000022j
2001-08-01 12:00:04 PDT,-10260.37615-0.000000000001j,-10725.37175-0.000000000008j,-10432.0447-0.000000000003j
2001-08-01 12:00:05 PDT,-10260.37615-0.000000000000j,-10725.37175+0.000000000000j,-10432.0447-0.000000000001j
2001-08-01 12:00:06 PDT,-10260.37615+0.000000000000j,-10725.37175+0.000000000000j,-10432.0447-0.000000000001j
2001-08-01 12:00:07 PDT,-10260.37615+0.000000000000j,-10725.37175+0.000000000000j,-10432.0447-0.000000000001j
2001-08-01 12:00:08 PDT,-10260.3761502-0.000001643413j,-10725.3717501-0.000002101920j,-10432.0447001-0.000001000531j
2001-08-01 12:00:09 PDT,-10260.37615+0.000000012041j,-10725.3717501+0.000000000313j,-10432.0447-0.000000001622j
2001-08-01 12:00:10 PDT,-10260.3761485-6122.507701530940j,-10725.3717467-6356.454303202061j,-10432.0446978-6207.553200867436j
2001-08-01 12:00:11 PDT,-10260.37615-6122.507699675984j,-10725.3717501-6356.454300047079j,-10432.0447-6207.553199176209j
2001-08-01 12:00:12 PDT,-10260.37615-6122.507699668306j,-10725.37175-6356.454300004709j,-10432.0447-6207.553199143193j
2001-08-01 12:00:13 PDT,-10260.37615-6122.507699667821j,-10725.37175-6356.454300003052j,-10432.0447-6207.553199142765j
2001-08-01 12:00:14 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142746j
2001-08-01 12:00:15 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:16 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:17 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:18 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:19 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:20 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:21 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:22 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:23 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:24 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:25 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:26 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:27 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:28 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:29 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:30 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:31 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:32 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:33 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:34 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:35 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:36 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:37 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:38 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:39 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:40 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:41 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:42 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:43 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:44 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:45 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:46 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:47 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:48 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:49 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:50 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:51 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:52 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:53 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:54 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:55 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:56 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:57 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:58 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:00:59 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
2001-08-01 12:01:00 PDT,-10260.37615-6122.507699667825j,-10725.37175-6356.454300003026j,-10432.0447-6207.553199142747j
