# file...... output/inv_324_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1039
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-102603.768887-0.026283777370j,-107253.718599-0.037690915873j,-104320.450867-0.027221983270j
2001-08-01 12:00:01 PDT,-102603.761958+0.000309716681j,-107253.718096+0.000744315483j,-104320.447533+0.000384344930j
2001-08-01 12:00:02 PDT,-102603.761506-0.000010704837j,-107253.717499-0.000025840789j,-104320.447001-0.000012985169j
2001-08-01 12:00:03 PDT,-102603.7615+0.000000046645j,-107253.7175+0.000000570253j,-104320.447+0.000000176035j
2001-08-01 12:00:04 PDT,-102603.7615-0.000000001476j,-107253.7175-0.000000019980j,-104320.447-0.000000005937j
2001-08-01 12:00:05 PDT,-102603.7615-0.000000000117j,-107253.7175+0.000000000458j,-104320.447+0.000000000065j
2001-08-01 12:00:06 PDT,-102603.7615+0.000000000005j,-107253.7175+0.000000000000j,-104320.447+0.000000000000j
2001-08-01 12:00:07 PDT,-102603.7615-0.000000000000j,-107253.7175+0.000000000007j,-104320.447+0.000000000007j
2001-08-01 12:00:08 PDT,-102603.76297-0.003734830231j,-107253.719404-0.004868025666j,-104320.447885-0.002563450318j
2001-08-01 12:00:09 PDT,-102603.761571+0.000044407185j,-107253.717625+0.000044283472j,-104320.447045+0.000009488707j
2001-08-01 12:00:10 PDT,-102603.758774-61225.082170068752j,-107253.712034-63564.552405650866j,-104320.443032-62075.537898747440j
2001-08-01 12:00:11 PDT,-102603.76159-61225.077015694682j,-107253.717739-63564.543048716077j,-104320.447128-62075.532051024624j
2001-08-01 12:00:12 PDT,-102603.7615-61225.077006597203j,-107253.717497-63564.543015019633j,-104320.446998-62075.532007071903j
2001-08-01 12:00:13 PDT,-102603.7615-61225.077005479885j,-107253.7175-63564.543010238216j,-104320.447-62075.532005119108j
2001-08-01 12:00:14 PDT,-102603.7615-61225.077005484360j,-107253.7175-63564.543010224515j,-104320.447-62075.532005094909j
2001-08-01 12:00:15 PDT,-102603.7615-61225.077005484636j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094239j
2001-08-01 12:00:16 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:17 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:18 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:19 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:20 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:21 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:22 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:23 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:24 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:25 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:26 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:27 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:28 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:29 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:30 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:31 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:32 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:33 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:34 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:35 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:36 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:37 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:38 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:39 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:40 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:41 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:42 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:43 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:44 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:45 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:46 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:47 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:48 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:49 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:50 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:51 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
2001-08-01 12:00:52 PDT,-102603.7615-61225.077005484673j,-107253.7175-63564.543010221765j,-104320.447-62075.532005094246j
