# file...... output/inv_268_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 927
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,+0+0.000000000000j,-3217.61152701-0.001120686152j,+0+0.000000000000j
2001-08-01 12:00:01 PDT,+0+0.000000000000j,-3217.61151783+0.000022035990j,+0+0.000000000000j
2001-08-01 12:00:02 PDT,+0+0.000000000000j,-3217.61149998-0.000000768093j,+0+0.000000000000j
2001-08-01 12:00:03 PDT,+0+0.000000000000j,-3217.61150001+0.000000016893j,+0+0.000000000000j
2001-08-01 12:00:04 PDT,+0+0.000000000000j,-3217.6115-0.000000000593j,+0+0.000000000000j
2001-08-01 12:00:05 PDT,+0+0.000000000000j,-3217.6115+0.000000000013j,+0+0.000000000000j
2001-08-01 12:00:06 PDT,+0+0.000000000000j,-3217.6115+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:07 PDT,+0+0.000000000000j,-3217.6115+0.000000000000j,+0+0.000000000000j
2001-08-01 12:00:08 PDT,+0+0.000000000000j,-3217.61155569-0.000145111580j,+0+0.000000000000j
2001-08-01 12:00:09 PDT,+0+0.000000000000j,-3217.61150371+0.000001293263j,+0+0.000000000000j
2001-08-01 12:00:10 PDT,+0+0.000000000000j,-3217.61133607-1906.936593452785j,+0+0.000000000000j
2001-08-01 12:00:11 PDT,+0+0.000000000000j,-3217.6115071-1906.936316180151j,+0+0.000000000000j
2001-08-01 12:00:12 PDT,+0+0.000000000000j,-3217.61149992-1906.936315141695j,+0+0.000000000000j
2001-08-01 12:00:13 PDT,+0+0.000000000000j,-3217.6115-1906.936315000000j,+0+0.000000000000j
2001-08-01 12:00:14 PDT,+0+0.000000000000j,-3217.6115-1906.936314999575j,+0+0.000000000000j
2001-08-01 12:00:15 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:16 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:17 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:18 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:19 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:20 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:21 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:22 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:23 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:24 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:25 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:26 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:27 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:28 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:29 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:30 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:31 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:32 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:33 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:34 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:35 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:36 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:37 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
2001-08-01 12:00:38 PDT,+0+0.000000000000j,-3217.6115-1906.936314999493j,+0+0.000000000000j
