# file...... output/inv_319_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1029
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-5130.18845842-0.001269915242j,-5362.68590659-0.001821187939j,-5216.02253797-0.001315552887j
2001-08-01 12:00:01 PDT,-5130.18812215+0.000014990406j,-5362.68587871+0.000035982314j,-5216.02237573+0.000018641791j
2001-08-01 12:00:02 PDT,-5130.18810029-0.000000516299j,-5362.68584997-0.000001248242j,-5216.02235005-0.000000628750j
2001-08-01 12:00:03 PDT,-5130.18810001+0.000000002242j,-5362.68585002+0.000000027555j,-5216.02235001+0.000000008574j
2001-08-01 12:00:04 PDT,-5130.1881-0.000000000070j,-5362.68585-0.000000000963j,-5216.02235-0.000000000289j
2001-08-01 12:00:05 PDT,-5130.1881-0.000000000006j,-5362.68585+0.000000000022j,-5216.02235+0.000000000004j
2001-08-01 12:00:06 PDT,-5130.1881+0.000000000000j,-5362.68585-0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:07 PDT,-5130.1881-0.000000000000j,-5362.68585+0.000000000000j,-5216.02235-0.000000000000j
2001-08-01 12:00:08 PDT,-5130.18806234-3061.255229654180j,-5362.6858018-3178.228903890144j,-5216.02231837-3103.777847585751j
2001-08-01 12:00:09 PDT,-5130.1881047-3061.255007377714j,-5362.68585727-3178.228616267488j,-5216.02235246-3103.777699415195j
2001-08-01 12:00:10 PDT,-5130.18796817-3061.255257236352j,-5362.68558681-3178.229069295401j,-5216.02215853-3103.777984022880j
2001-08-01 12:00:11 PDT,-5130.18810436-3061.255007951132j,-5362.68586155-3178.228616655824j,-5216.02235619-3103.777700766062j
2001-08-01 12:00:12 PDT,-5130.18809998-3061.255007503989j,-5362.68584987-3178.228615055458j,-5216.02234992-3103.777698651898j
2001-08-01 12:00:13 PDT,-5130.1881-3061.255007450186j,-5362.68585001-3178.228614824208j,-5216.02235-3103.777698557029j
2001-08-01 12:00:14 PDT,-5130.1881-3061.255007450392j,-5362.68585-3178.228614823564j,-5216.02235-3103.777698555863j
2001-08-01 12:00:15 PDT,-5130.1881-3061.255007450406j,-5362.68585-3178.228614823433j,-5216.02235-3103.777698555832j
2001-08-01 12:00:16 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:17 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:18 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:19 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:20 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:21 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:22 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:23 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:24 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:25 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:26 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:27 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:28 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:29 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:30 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:31 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:32 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:33 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:34 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:35 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:36 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:37 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:38 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:39 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:40 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:41 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:42 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:43 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:44 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:45 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:46 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:47 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:48 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:49 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:50 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:51 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:52 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:53 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:54 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:55 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:56 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:57 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:58 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:00:59 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:00 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:01 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:02 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:03 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:04 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:05 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:06 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:07 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:08 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:09 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:10 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:11 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:12 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:13 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:14 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:15 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:16 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:17 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:18 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:19 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:20 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:21 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:22 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:23 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:24 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:25 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:26 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:27 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:28 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:29 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:30 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
2001-08-01 12:01:31 PDT,-5130.1881-3061.255007450407j,-5362.68585-3178.228614823432j,-5216.02235-3103.777698555831j
