# file...... output/inv_314_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1019
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-20520.7537671-0.005116168731j,-21450.7437583-0.007337915080j,-20864.0901823-0.005300119785j
2001-08-01 12:00:01 PDT,-20520.7523891+0.000060916499j,-21450.7436151+0.000145450378j,-20864.0895033+0.000075598060j
2001-08-01 12:00:02 PDT,-20520.7523012-0.000002078865j,-21450.7434999-0.000005029362j,-20864.0894002-0.000002534127j
2001-08-01 12:00:03 PDT,-20520.7523+0.000000009280j,-21450.7435001+0.000000111295j,-20864.0894001+0.000000034819j
2001-08-01 12:00:04 PDT,-20520.7523-0.000000000280j,-21450.7435-0.000000003882j,-20864.0894-0.000000001170j
2001-08-01 12:00:05 PDT,-20520.7523-0.000000000023j,-21450.7435+0.000000000089j,-20864.0894+0.000000000016j
2001-08-01 12:00:06 PDT,-20520.7523+0.000000000001j,-21450.7435+0.000000000000j,-20864.0894+0.000000000000j
2001-08-01 12:00:07 PDT,-20520.7523-0.000000000000j,-21450.7435+0.000000000002j,-20864.0894+0.000000000000j
2001-08-01 12:00:08 PDT,-20520.7521485-12245.016276329996j,-21450.7433067-12712.909939392810j,-20864.0892731-12415.107058252159j
2001-08-01 12:00:09 PDT,-20520.7523189-12245.015379518942j,-21450.7435293-12712.908779850421j,-20864.0894099-12415.106460448998j
2001-08-01 12:00:10 PDT,-20520.7517723-12245.016389950153j,-21450.7424467-12712.910609386385j,-20864.0886338-12415.107611112973j
2001-08-01 12:00:11 PDT,-20520.7523176-12245.015381766380j,-21450.7435466-12712.908781262540j,-20864.089425-12415.106465779039j
2001-08-01 12:00:12 PDT,-20520.7522999-12245.015380031344j,-21450.7434995-12712.908774993441j,-20864.0893997-12415.106457386973j
2001-08-01 12:00:13 PDT,-20520.7523-12245.015379813600j,-21450.7435-12712.908774059772j,-20864.0894-12415.106457003012j
2001-08-01 12:00:14 PDT,-20520.7523-12245.015379814426j,-21450.7435-12712.908774057263j,-20864.0894-12415.106456998372j
2001-08-01 12:00:15 PDT,-20520.7523-12245.015379814480j,-21450.7435-12712.908774056732j,-20864.0894-12415.106456998243j
2001-08-01 12:00:16 PDT,-20520.7523-12245.015379814489j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:17 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:18 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:19 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:20 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:21 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:22 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:23 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:24 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:25 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:26 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:27 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:28 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:29 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:30 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:31 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:32 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:33 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:34 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:35 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:36 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:37 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:38 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:39 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:40 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:41 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:42 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:43 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:44 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:45 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:46 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:47 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:48 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:49 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:50 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:51 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:52 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:53 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:54 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:55 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:56 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:57 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:58 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:00:59 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:00 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:01 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:02 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:03 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:04 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:05 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:06 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:07 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:08 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:09 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:10 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:11 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:12 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:13 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:14 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:15 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:16 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:17 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:18 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:19 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:20 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:21 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:22 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:23 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:24 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:25 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:26 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:27 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:28 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:29 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
2001-08-01 12:01:30 PDT,-20520.7523-12245.015379814487j,-21450.7435-12712.908774056730j,-20864.0894-12415.106456998241j
