# file...... output/inv_317_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1025
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-10260.3768782-0.002552382398j,-10725.371874-0.003660477995j,-10432.045086-0.002644100855j
2001-08-01 12:00:01 PDT,-10260.3761945+0.000030307910j,-10725.3718075+0.000072475112j,-10432.0447516+0.000037635757j
2001-08-01 12:00:02 PDT,-10260.3761506-0.000001037226j,-10725.37175-0.000002508781j,-10432.0447001-0.000001264219j
2001-08-01 12:00:03 PDT,-10260.37615+0.000000004589j,-10725.37175+0.000000055470j,-10432.0447+0.000000017330j
2001-08-01 12:00:04 PDT,-10260.37615-0.000000000140j,-10725.37175-0.000000001935j,-10432.0447-0.000000000582j
2001-08-01 12:00:05 PDT,-10260.37615-0.000000000011j,-10725.37175+0.000000000045j,-10432.0447+0.000000000009j
2001-08-01 12:00:06 PDT,-10260.37615+0.000000000001j,-10725.37175-0.000000000002j,-10432.0447+0.000000000000j
2001-08-01 12:00:07 PDT,-10260.37615+0.000000000000j,-10725.37175+0.000000000000j,-10432.0447-0.000000000001j
2001-08-01 12:00:08 PDT,-10260.3760744-6122.508216818875j,-10725.3716534-6356.455037238458j,-10432.0446366-6207.553619699626j
2001-08-01 12:00:09 PDT,-10260.3761594-6122.507769633468j,-10725.3717646-6356.454458910182j,-10432.044705-6207.553321627907j
2001-08-01 12:00:10 PDT,-10260.3758861-6122.508273112135j,-10725.3712234-6356.455370847207j,-10432.0443169-6207.553895024004j
2001-08-01 12:00:11 PDT,-10260.3761588-6122.507770766138j,-10725.3717732-6356.454459639028j,-10432.0447125-6207.553324303632j
2001-08-01 12:00:12 PDT,-10260.37615-6122.507769888144j,-10725.3717497-6356.454456483508j,-10432.0446998-6207.553320097037j
2001-08-01 12:00:13 PDT,-10260.37615-6122.507769779701j,-10725.37175-6356.454456018093j,-10432.0447-6207.553319905726j
2001-08-01 12:00:14 PDT,-10260.37615-6122.507769780110j,-10725.37175-6356.454456016831j,-10432.0447-6207.553319903403j
2001-08-01 12:00:15 PDT,-10260.37615-6122.507769780138j,-10725.37175-6356.454456016567j,-10432.0447-6207.553319903338j
2001-08-01 12:00:16 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:17 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:18 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:19 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:20 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:21 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:22 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:23 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:24 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:25 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:26 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:27 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:28 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:29 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:30 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:31 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:32 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:33 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:34 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:35 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:36 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:37 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:38 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:39 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:40 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:41 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:42 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:43 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:44 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:45 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:46 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:47 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:48 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:49 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:50 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:51 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:52 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:53 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:54 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:55 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:56 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:57 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
2001-08-01 12:00:58 PDT,-10260.37615-6122.507769780142j,-10725.37175-6356.454456016565j,-10432.0447-6207.553319903338j
