# file...... output/inv_312_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1015
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-34201.2562647-0.008673313087j,-35751.2394712-0.012466240001j,-34773.4835871-0.008991015349j
2001-08-01 12:00:01 PDT,-34201.2540011+0.000101599074j,-35751.2393479+0.000245496878j,-34773.4825266+0.000126136511j
2001-08-01 12:00:02 PDT,-34201.253852-0.000003533287j,-35751.2391498-0.000008545658j,-34773.4823503-0.000004286840j
2001-08-01 12:00:03 PDT,-34201.2538501+0.000000015095j,-35751.2391501+0.000000188167j,-34773.4823501+0.000000057675j
2001-08-01 12:00:04 PDT,-34201.25385-0.000000000488j,-35751.23915-0.000000006601j,-34773.48235-0.000000001950j
2001-08-01 12:00:05 PDT,-34201.25385-0.000000000039j,-35751.23915+0.000000000151j,-34773.48235+0.000000000024j
2001-08-01 12:00:06 PDT,-34201.25385+0.000000000002j,-35751.23915+0.000000000002j,-34773.48235+0.000000000002j
2001-08-01 12:00:07 PDT,-34201.25385-0.000000000000j,-35751.23915+0.000000000000j,-34773.48235-0.000000000004j
2001-08-01 12:00:08 PDT,-34201.2543294-0.001232988052j,-35751.2397725-0.001612910162j,-34773.4826367-0.000847935908j
2001-08-01 12:00:09 PDT,-34201.2538735+0.000014554253j,-35751.2391913+0.000014462499j,-34773.482365+0.000003020217j
2001-08-01 12:00:10 PDT,-34201.2529475-20408.360600190579j,-35751.2373317-21188.184325663198j,-34773.4810313-20691.845882699781j
2001-08-01 12:00:11 PDT,-34201.2538797-20408.358903293349j,-35751.239229-21188.181237502249j,-34773.4823921-20691.843957952999j
2001-08-01 12:00:12 PDT,-34201.2538499-20408.358900245992j,-35751.2391491-21188.181226090132j,-34773.4823495-20691.843943234308j
2001-08-01 12:00:13 PDT,-34201.25385-20408.358899878262j,-35751.23915-21188.181224511914j,-34773.48235-20691.843942592248j
2001-08-01 12:00:14 PDT,-34201.25385-20408.358899879764j,-35751.23915-21188.181224507243j,-34773.48235-20691.843942584161j
2001-08-01 12:00:15 PDT,-34201.25385-20408.358899879855j,-35751.23915-21188.181224506337j,-34773.48235-20691.843942583950j
