# file...... output/inv_313_meter.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# target.... meter 1017
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-3100.00021722-0.000784159299j,-3200.00002696-0.001112905476j,-3150.00011003-0.000811880173j
2001-08-01 12:00:01 PDT,-3100.00001367+0.000009160387j,-3200.0000177+0.000021889519j,-3150.00001597+0.000011356623j
2001-08-01 12:00:02 PDT,-3100.00000018-0.000000319522j,-3199.99999998-0.000000762894j,-3150.00000003-0.000000387013j
2001-08-01 12:00:03 PDT,-3100.00000001+0.000000001353j,-3200.00000001+0.000000016783j,-3150.00000001+0.000000005189j
2001-08-01 12:00:04 PDT,-3100-0.000000000044j,-3200-0.000000000589j,-3150-0.000000000176j
2001-08-01 12:00:05 PDT,-3100-0.000000000004j,-3200+0.000000000014j,-3150+0.000000000002j
2001-08-01 12:00:06 PDT,-3100+0.000000000000j,-3200-0.000000000000j,-3150-0.000000000000j
2001-08-01 12:00:07 PDT,-3100-0.000000000000j,-3200+0.000000000000j,-3150-0.000000000000j
2001-08-01 12:00:08 PDT,-3100.00004313-0.000111514487j,-3200.00005528-0.000144100179j,-3150.00002568-0.000076613246j
2001-08-01 12:00:09 PDT,-3100.00000212+0.000001312015j,-3200.00000369+0.000001283855j,-3150.00000135+0.000000268401j
2001-08-01 12:00:10 PDT,-3099.99992066-1800.000153666208j,-3199.99983696-1900.000309289720j,-3149.99987909-1900.000239637356j
2001-08-01 12:00:11 PDT,-3100.00000267-1800.000000514284j,-3200.00000705-1900.000033851484j,-3150.0000038-1900.000066235016j
2001-08-01 12:00:12 PDT,-3099.99999999-1800.000000270029j,-3199.99999992-1900.000032816119j,-3149.99999995-1900.000064869349j
2001-08-01 12:00:13 PDT,-3100-1800.000000236924j,-3200-1900.000032675337j,-3150-1900.000064811585j
2001-08-01 12:00:14 PDT,-3100-1800.000000237061j,-3200-1900.000032674911j,-3150-1900.000064810841j
2001-08-01 12:00:15 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:16 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:17 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:18 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:19 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:20 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:21 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:22 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:23 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:24 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:25 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:26 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:27 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:28 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:29 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:30 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:31 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:32 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:33 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:34 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:35 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:36 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:37 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:38 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:39 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:40 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:41 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:42 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:43 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:44 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:45 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:46 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:47 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:48 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:49 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:50 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:51 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:52 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:53 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:54 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:55 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:56 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:57 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:58 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:00:59 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:00 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:01 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:02 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:03 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:04 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:05 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:06 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:07 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:08 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:09 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:10 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:11 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:12 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:13 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:14 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:15 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:16 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:17 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:18 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:19 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:20 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:21 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:22 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:23 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:24 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:25 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:26 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:27 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:28 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:29 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:30 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:31 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:32 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
2001-08-01 12:01:33 PDT,-3100-1800.000000237070j,-3200-1900.000032674831j,-3150-1900.000064810821j
