1.000000	2.000000	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100
2.000000	3.000000	0.032800	0.011200	0.010900	0.033100	0.011100	0.032500	0.075600	0.030100	0.027300	0.074400	0.035600	0.076600
3.000000	4.000000	0.056300	0.018900	0.000000	0.056800	0.000000	0.000000	0.132700	0.047400	0.000000	0.131100	0.000000	0.000000
4.000000	5.000000	0.075500	0.000000	0.000000	0.000000	0.000000	0.000000	0.076600	0.000000	0.000000	0.000000	0.000000	0.000000
4.000000	6.000000	0.000000	0.000000	0.000000	0.062900	0.000000	0.000000	0.000000	0.000000	0.000000	0.063800	0.000000	0.000000
6.000000	7.000000	0.000000	0.000000	0.000000	0.081800	0.000000	0.000000	0.000000	0.000000	0.000000	0.082900	0.000000	0.000000
3.000000	8.000000	0.021700	0.007400	0.007300	0.022100	0.007500	0.021900	0.051000	0.023800	0.018200	0.049600	0.020100	0.050400
8.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081800	0.000000	0.000000	0.000000	0.000000	0.000000	0.082900
8.000000	10.000000	0.021700	0.007400	0.007300	0.022100	0.007500	0.021900	0.051000	0.023800	0.018200	0.049600	0.020100	0.050400
10.000000	11.000000	0.000000	0.000000	0.000000	0.125900	0.000000	0.000000	0.000000	0.000000	0.000000	0.127600	0.000000	0.000000
10.000000	12.000000	0.017300	0.005900	0.005800	0.017700	0.006000	0.017500	0.040800	0.019000	0.014600	0.039700	0.016000	0.040300
12.000000	13.000000	0.050300	0.000000	0.000000	0.000000	0.000000	0.000000	0.051000	0.000000	0.000000	0.000000	0.000000	0.000000
13.000000	14.000000	0.075500	0.000000	0.000000	0.000000	0.000000	0.000000	0.076600	0.000000	0.000000	0.000000	0.000000	0.000000
12.000000	15.000000	0.021700	0.007400	0.007300	0.022100	0.007500	0.021900	0.051000	0.023800	0.018200	0.049600	0.020100	0.050400
15.000000	16.000000	0.013100	0.004500	0.004400	0.013300	0.004400	0.013000	0.030300	0.012000	0.010900	0.029800	0.014300	0.030600
15.000000	17.000000	0.021900	0.007500	0.007300	0.022100	0.007400	0.021700	0.050400	0.020100	0.018200	0.049600	0.023800	0.051000
17.000000	18.000000	0.021900	0.007500	0.007300	0.022100	0.007400	0.021700	0.050400	0.020100	0.018200	0.049600	0.023800	0.051000
18.000000	19.000000	0.021900	0.007500	0.007300	0.022100	0.007400	0.021700	0.050400	0.020100	0.018200	0.049600	0.023800	0.051000
19.000000	20.000000	0.043700	0.015000	0.014500	0.044200	0.014800	0.043300	0.100900	0.040100	0.036400	0.099300	0.047500	0.102100
