1.000000	2.000000	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100
2.000000	3.000000	0.034700	0.011800	0.011600	0.035300	0.012000	0.035000	0.081700	0.038000	0.029200	0.079400	0.032100	0.080700
3.000000	4.000000	0.000000	0.000000	0.000000	0.044100	0.000000	0.000000	0.000000	0.000000	0.000000	0.044700	0.000000	0.000000
3.000000	5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062900	0.000000	0.000000	0.000000	0.000000	0.000000	0.063800
5.000000	6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050300	0.000000	0.000000	0.000000	0.000000	0.000000	0.051000
5.000000	7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081800	0.000000	0.000000	0.000000	0.000000	0.000000	0.082900
7.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062900	0.000000	0.000000	0.000000	0.000000	0.000000	0.063800
3.000000	9.000000	0.026000	0.008900	0.008700	0.026500	0.009000	0.026200	0.061300	0.028500	0.021900	0.059600	0.024100	0.060500
9.000000	10.000000	0.017300	0.005900	0.005800	0.017700	0.006000	0.017500	0.040800	0.019000	0.014600	0.039700	0.016000	0.040300
10.000000	11.000000	0.056600	0.000000	0.000000	0.000000	0.000000	0.000000	0.057400	0.000000	0.000000	0.000000	0.000000	0.000000
11.000000	12.000000	0.000100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000	0.000000	0.000000	0.000000
12.000000	13.000000	0.062900	0.000000	0.000000	0.000000	0.000000	0.000000	0.063800	0.000000	0.000000	0.000000	0.000000	0.000000
12.000000	14.000000	0.062900	0.000000	0.000000	0.000000	0.000000	0.000000	0.063800	0.000000	0.000000	0.000000	0.000000	0.000000
10.000000	15.000000	0.000000	0.000000	0.000000	0.056600	0.000000	0.000000	0.000000	0.000000	0.000000	0.057400	0.000000	0.000000
10.000000	16.000000	0.026000	0.008900	0.008700	0.026500	0.009000	0.026200	0.061300	0.028500	0.021900	0.059600	0.024100	0.060500
16.000000	17.000000	0.072900	0.024700	0.024400	0.072100	0.024000	0.071500	0.163800	0.066200	0.078400	0.166400	0.060100	0.168400
17.000000	18.000000	0.062900	0.000000	0.000000	0.000000	0.000000	0.000000	0.063800	0.000000	0.000000	0.000000	0.000000	0.000000
18.000000	19.000000	0.081800	0.000000	0.000000	0.000000	0.000000	0.000000	0.082900	0.000000	0.000000	0.000000	0.000000	0.000000
17.000000	20.000000	0.026500	0.009000	0.008900	0.026200	0.008700	0.026000	0.059600	0.024100	0.028500	0.060500	0.021900	0.061300
20.000000	21.000000	0.000000	0.000000	0.000000	0.132200	0.000000	0.000000	0.000000	0.000000	0.000000	0.134000	0.000000	0.000000
20.000000	22.000000	0.022100	0.007500	0.007400	0.021900	0.007300	0.021700	0.049600	0.020100	0.023800	0.050400	0.018200	0.051000
22.000000	23.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138500	0.000000	0.000000	0.000000	0.000000	0.000000	0.140400
22.000000	24.000000	0.024300	0.008200	0.008100	0.024000	0.008000	0.023800	0.054600	0.022100	0.026100	0.055500	0.020000	0.056100
24.000000	25.000000	0.000100	0.000000	0.000000	0.000000	0.000000	0.000100	0.000100	0.000000	0.000000	0.000000	0.000000	0.000100
25.000000	26.000000	0.023800	0.000000	0.000000	0.000000	0.000000	0.000000	0.056100	0.000000	0.000000	0.000000	0.000000	0.000000
26.000000	27.000000	0.125900	0.000000	0.000000	0.000000	0.000000	0.000000	0.127600	0.000000	0.000000	0.000000	0.000000	0.000000
25.000000	28.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056600	0.000000	0.000000	0.000000	0.000000	0.000000	0.057400
28.000000	29.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075500	0.000000	0.000000	0.000000	0.000000	0.000000	0.076600
24.000000	30.000000	0.017700	0.006000	0.005900	0.017500	0.005800	0.017300	0.039700	0.016000	0.019000	0.040300	0.014600	0.040800
30.000000	31.000000	0.026500	0.009000	0.008900	0.026200	0.008700	0.026000	0.059600	0.024100	0.028500	0.060500	0.021900	0.061300
31.000000	32.000000	0.030900	0.010500	0.010300	0.030600	0.010200	0.030300	0.069500	0.028100	0.033300	0.070600	0.025500	0.071500
32.000000	33.000000	0.017700	0.006000	0.005900	0.017500	0.005800	0.017300	0.039700	0.016000	0.019000	0.040300	0.014600	0.040800
17.000000	39.000000	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100
16.000000	34.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037800	0.000000	0.000000	0.000000	0.000000	0.000000	0.038300
34.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025200	0.000000	0.000000	0.000000	0.000000	0.000000	0.025500
35.000000	36.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094400	0.000000	0.000000	0.000000	0.000000	0.000000	0.095700
35.000000	37.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088100	0.000000	0.000000	0.000000	0.000000	0.000000	0.089300
16.000000	38.000000	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100	0.000100	0.000000	0.000000	0.000100	0.000000	0.000100
