fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
1,2,1.733542899408284e-05,0.0,0.0,1.733542899408284e-05,0.0,1.733542899408284e-05,1.733542899408284e-05,0.0,0.0,1.733542899408284e-05,0.0,1.733542899408284e-05,switch, ,CLOSED,1000000.0,2401.777119828844,5.768533333333334,abc
2,3,1.5002784069896457e-07,0.0,0.0,1.5002784069896457e-07,0.0,1.5002784069896457e-07,0.0001500278406989,0.0,0.0,0.0001500278406989,0.0,0.0001500278406989,transformer,reg4areg4breg4c,,1000000.0,2401.777119828844,5.768533333333334,abc
3,4,0.0052584134817631,0.0017639127507858,0.0017926409803762,0.0053032294835197,0.0018156235033746,0.0053618350476146,0.0123876086555796,0.0044229967958348,0.0057651792454465,0.0122393710272975,0.0048677096806813,0.0120451682316706,line,l117,,1000000.0,2401.777119828844,5.768533333333334,abc
4,5,0.0087281258321005,0.0,0.0,0.0,0.0,0.0,0.0088482918708394,0.0,0.0,0.0,0.0,0.0,line,l66,,1000000.0,2401.777119828844,5.768533333333334,a
5,6,0.0120011730191383,0.0,0.0,0.0,0.0,0.0,0.0121664013224043,0.0,0.0,0.0,0.0,0.0,line,l69,,1000000.0,2401.777119828844,5.768533333333334,a
6,7,0.0141832044771634,0.0,0.0,0.0,0.0,0.0,0.0143784742901141,0.0,0.0,0.0,0.0,0.0,line,l70,,1000000.0,2401.777119828844,5.768533333333334,a
7,8,0.0120011730191383,0.0,0.0,0.0,0.0,0.0,0.0121664013224043,0.0,0.0,0.0,0.0,0.0,line,l71,,1000000.0,2401.777119828844,5.768533333333334,a
4,9,0.0041668231656226,0.001385931447046,0.00142656132408,0.0041316105928138,0.0014085036274385,0.0042128703945543,0.0096166486643051,0.0034752117681559,0.003824629034821,0.0097331210865269,0.0045297836928508,0.0094640607534555,line,l67,,1000000.0,2401.777119828844,5.768533333333334,abc
9,10,0.0,0.0,0.0,0.0,0.0,0.0120011730191383,0.0,0.0,0.0,0.0,0.0,0.0121664013224043,line,l72,,1000000.0,2401.777119828844,5.768533333333334,c
10,11,0.0,0.0,0.0,0.0,0.0,0.015274220206176,0.0,0.0,0.0,0.0,0.0,0.0154845107739691,line,l74,,1000000.0,2401.777119828844,5.768533333333334,c
11,12,0.0,0.0,0.0,0.0,0.0,0.0174562516642011,0.0,0.0,0.0,0.0,0.0,0.0176965837416789,line,l75,,1000000.0,2401.777119828844,5.768533333333334,c
9,13,0.0030304168477255,0.0010079501433062,0.0010374991447855,0.0030048077038646,0.0010243662745007,0.003063905741494,0.0069939263013128,0.002527426740477,0.0027815483889607,0.0070786335174741,0.0032943881402551,0.0068829532752403,line,l73,,1000000.0,2401.777119828844,5.768533333333334,abc
13,14,0.0060096154077292,0.0020159002866124,0.0020487325490014,0.0060608336954511,0.002074998289571,0.0061278114829881,0.0141572670349482,0.0050548534809541,0.0065887762805103,0.0139878526026257,0.0055630967779215,0.0137659065504807,line,l76,,1000000.0,2401.777119828844,5.768533333333334,abc
14,15,0.0015024038519323,0.0005039750716531,0.0005121831372503,0.0015152084238627,0.0005187495723927,0.001531952870747,0.003539316758737,0.0012637133702385,0.0016471940701275,0.0034969631506564,0.0013907741944803,0.0034414766376201,line,l78,,1000000.0,2401.777119828844,5.768533333333334,abc
15,16,0.0033804086668477,0.0011339439112194,0.0011524120588133,0.0034092189536912,0.0011671865378836,0.0034468939591808,0.0079634627071583,0.0028433550830367,0.003706186657787,0.0078681670889769,0.0031292419375808,0.0077433224346454,line,l79,,1000000.0,2401.777119828844,5.768533333333334,abc
15,17,0.0071364182966785,0.0023938815903522,0.0024328699019392,0.0071972400133482,0.0024640604688655,0.0072767761360484,0.016811754604001,0.006002638508633,0.007824171833106,0.016610574965618,0.0066061774237818,0.0163470140286959,line,l80,,1000000.0,2401.777119828844,5.768533333333334,abc
17,18,0.0026292067408815,0.0008819563753929,0.0008963204901881,0.0026516147417598,0.0009078117516873,0.0026809175238073,0.0061938043277898,0.0022114983979174,0.0028825896227232,0.0061196855136487,0.0024338548403406,0.0060225841158353,line,l81,,1000000.0,2401.777119828844,5.768533333333334,abc
18,19,0.0037560096298308,0.0012599376791327,0.0012804578431259,0.0037880210596569,0.0012968739309818,0.0038298821768676,0.0088482918968426,0.0031592834255963,0.0041179851753189,0.008742407876641,0.0034769354862009,0.0086036915940504,line,l82,,1000000.0,2401.777119828844,5.768533333333334,abc
19,20,0.0037560096298308,0.0012599376791327,0.0012804578431259,0.0037880210596569,0.0012968739309818,0.0038298821768676,0.0088482918968426,0.0031592834255963,0.0041179851753189,0.008742407876641,0.0034769354862009,0.0086036915940504,line,l84,,1000000.0,2401.777119828844,5.768533333333334,abc
18,21,0.0,0.0,0.0,0.0,0.0,0.0294574246833395,0.0,0.0,0.0,0.0,0.0,0.0298629850640833,line,l83,,1000000.0,2401.777119828844,5.768533333333334,c
21,22,0.0,0.0,0.0,0.0,0.0,0.0207292988512389,0.0,0.0,0.0,0.0,0.0,0.0210146931932438,line,l85,,1000000.0,2401.777119828844,5.768533333333334,c
13,23,0.0106064589670395,0.0035278255015717,0.0036312470067492,0.0105168269635262,0.0035852819607525,0.0107236700952292,0.024478742054595,0.0088459935916697,0.0097354193613627,0.0247752173111593,0.0115303584908931,0.0240903364633413,line,l77,,1000000.0,2401.777119828844,5.768533333333334,abc
23,24,0.0067608173336954,0.0022678878224389,0.0023048241176266,0.0068184379073825,0.0023343730757673,0.0068937879183616,0.0159269254143167,0.0056867101660734,0.0074123733155741,0.0157363341779539,0.0062584838751617,0.0154866448692908,line,l86,,1000000.0,2401.777119828844,5.768533333333334,abc
24,25,0.007637110103088,0.0,0.0,0.0,0.0,0.0,0.0077422553869845,0.0,0.0,0.0,0.0,0.0,line,l87,,1000000.0,2401.777119828844,5.768533333333334,a
24,26,0.0041316105928138,0.001385931447046,0.0014085036274385,0.0041668231656226,0.00142656132408,0.0042128703945543,0.0097331210865269,0.0034752117681559,0.0045297836928508,0.0096166486643051,0.003824629034821,0.0094640607534555,line,l88,,1000000.0,2401.777119828844,5.768533333333334,abc
26,27,0.0,0.0,0.0,0.0109101572901257,0.0,0.0,0.0,0.0,0.0,0.0110603648385493,0.0,0.0,line,l89,,1000000.0,2401.777119828844,5.768533333333334,b
26,28,0.0033804086668477,0.0011339439112194,0.0011524120588133,0.0034092189536912,0.0011671865378836,0.0034468939591808,0.0079634627071583,0.0028433550830367,0.003706186657787,0.0078681670889769,0.0031292419375808,0.0077433224346454,line,l90,,1000000.0,2401.777119828844,5.768533333333334,abc
