id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
1,0.0,0.0,0.0,0.0,0.0,0.0,150,SWING,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,100.0
2,0.0,0.0,0.0,0.0,0.0,0.0,150r,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,100.0
3,0.0,0.0,0.0,0.0,0.0,0.0,149,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,300.0
4,0.03999998818368588,0.020000110999174498,0.0,0.0,0.0,0.0,1,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,True,False,1500.0,700.0
5,0.0,0.0,0.019999995683237234,0.009999983991674039,0.0,0.0,2,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,1675.0,700.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,False,False,1250.0,700.0
7,0.019999988997507066,0.010000096407358987,0.0,0.0,0.0,0.0,7,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,True,False,1500.0,1000.0
8,0.0,0.0,0.0,0.0,0.04000003595230905,0.020000048446562134,4,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,1050.0,700.0
9,0.0,0.0,0.0,0.0,0.02000001845070142,0.010000024720268215,5,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,1250.0,1025.0
10,0.0,0.0,0.0,0.0,0.04000003770796246,0.020000050287174324,6,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,1150.0,1275.0
11,0.0,0.0,0.0,0.0,0.0,0.0,8,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,1200.0
12,0.0,0.0,0.01999998977649484,0.009999964307060535,0.0,0.0,12,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,1275.0,1200.0
13,0.03999997661495352,0.02000025374771808,0.0,0.0,0.0,0.0,9,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,1725.0,1200.0
14,0.0,0.0,0.0,0.0,0.0,0.0,13,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,False,False,1500.0,1500.0
15,0.0,0.0,0.0,0.0,0.0,0.0,9r,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,False,False,1725.0,1200.0
16,0.0,0.0,0.0,0.0,0.0,0.0,14,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,False,False,2150.0,1200.0
17,0.0,0.0,0.0,0.0,0.04000010021145828,0.02000013833895913,34,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,1350.0,1500.0
18,0.0,0.0,0.0,0.0,0.0,0.0,18,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,False,False,2325.0,1500.0
19,0.03999998560123027,0.020000263891676803,0.0,0.0,0.0,0.0,11,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,2150.0,950.0
20,0.019999992155282795,0.010000131220031195,0.0,0.0,0.0,0.0,10,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,2150.0,1450.0
21,0.0,0.0,0.0,0.0,0.0,0.0,15,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,False,False,1250.0,1500.0
22,0.0,0.0,0.0,0.0,0.04000010490734813,0.020000143251100947,16,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,875.0,1500.0
23,0.0,0.0,0.0,0.0,0.020000051539720502,0.010000070670177596,17,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,1250.0,1850.0
24,0.03999995721909981,0.020000399169888855,0.0,0.0,0.0,0.0,19,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,2325.0,1250.0
25,0.0,0.0,0.0,0.0,0.0,0.0,21,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,False,False,2625.0,1500.0
26,0.03999996212920882,0.020000404695829376,0.0,0.0,0.0,0.0,20,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,2325.0,925.0
27,0.0,0.0,0.039999959429183524,0.0199998845780967,0.0,0.0,22,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,2625.0,975.0
28,0.0,0.0,0.0,0.0,0.0,0.0,23,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,False,False,2875.0,1500.0
29,0.0,0.0,0.0,0.0,0.04000013817326652,0.020000152253126773,24,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,2875.0,950.0
30,0.0,0.0,0.0,0.0,0.0,0.0,25,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,3150.0,1500.0
31,0.0,0.0,0.0,0.0,0.0,0.0,25r,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,ac,False,False,False,3150.0,1500.0
32,0.0,0.0,0.0,0.0,0.0,0.0,26,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,ac,False,False,False,3150.0,1150.0
33,0.03999994860015752,0.020000406427386444,0.0,0.0,0.0,0.0,28,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,True,True,False,3350.0,1500.0
34,0.0,0.0,0.0,0.0,0.0,0.0,27,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,ac,False,False,False,3150.0,875.0
35,0.0,0.0,0.0,0.0,0.020000070206257086,0.010000075582312386,31,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,3375.0,1150.0
36,0.03999995821756212,0.020000421099613655,0.0,0.0,0.0,0.0,33,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,3650.0,875.0
37,0.039999949209291695,0.020000408073859426,0.0,0.0,0.0,0.0,29,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,3650.0,1500.0
