id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
1,0.0,0.0,0.0,0.0,0.0,0.0,150,SWING,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,100.0
2,0.0,0.0,0.0,0.0,0.0,0.0,150r,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,100.0
3,0.0,0.0,0.0,0.0,0.0,0.0,149,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,300.0
4,0.0400002272490316,0.0200004407497588,0.0,0.0,0.0,0.0,1,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,abc,False,True,False,1500.0,700.0
5,0.0,0.0,0.0199998754005551,0.0099999564546066,0.0,0.0,2,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,b,False,True,False,1675.0,700.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,c,False,False,False,1250.0,700.0
7,0.0,0.0,0.0,0.0,0.0400001011193943,0.0199998482418277,4,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,c,False,True,False,1050.0,700.0
8,0.0,0.0,0.0,0.0,0.0205227013261893,0.010261246886713,5,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,c,False,True,False,1250.0,1025.0
9,0.0,0.0,0.0,0.0,0.0420625968138433,0.0210310857105504,6,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,c,False,True,False,1150.0,1275.0
10,0.0200001946459075,0.0100003876062575,0.0,0.0,0.0,0.0,7,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,abc,False,True,False,1500.0,1000.0
11,0.0,0.0,0.0,0.0,0.0,0.0,8,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,1200.0
12,0.0,0.0,0.0199997214686926,0.0099999006670729,0.0,0.0,12,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,b,False,True,False,1275.0,1200.0
13,0.0400005018338598,0.0200010083000444,0.0,0.0,0.0,0.0,9,PQ,1.0,1.0,1.0,2401.777119828844,1000000.0,0.95,1.05,0,0,a,False,True,False,1725.0,1200.0
